date,gross,net,turnover,cost,n_names,mega_w,weights,ic
2026-06-01,0.05130246232998339,0.04939861025766357,0.8855125917766602,0.0019038520723198198,6,0.5852790819422131,"{""agent_0"": 0.133, ""agent_1"": 0.512, ""agent_2"": 0.356}",0.2148926999707136
2026-06-02,-0.014847927922990164,-0.016560352746866253,0.7964766622679489,0.0017124248238760901,4,0.6211411720049808,"{""agent_0"": 0.137, ""agent_1"": 0.514, ""agent_2"": 0.349}",-0.1197050426571638
2026-06-04,-0.043506415651967875,-0.04487433073648193,0.6362395741925824,0.0013679150845140522,5,0.5301330250188655,"{""agent_0"": 0.164, ""agent_1"": 0.509, ""agent_2"": 0.328}",-0.326945646078277
2026-06-05,-0.12023037674574077,-0.12227522404806121,0.9510917685211299,0.0020448473023204294,3,0.6666666666666666,"{""agent_1"": 0.628, ""agent_2"": 0.372}",-0.21317380876267883
2026-06-08,0.02592647288626183,0.023958867939365025,0.9151650915799096,0.0019676049468968057,4,0.5428754921562398,"{""agent_0"": 0.089, ""agent_1"": 0.54, ""agent_2"": 0.371}",0.08582625699947592
2026-06-09,0.022460162383556477,0.020310162383556478,1.0,0.00215,4,0.49999999999999994,"{""agent_0"": 0.333, ""agent_1"": 0.333, ""agent_2"": 0.333}",0.3990612007813481
2026-06-10,-0.03008324702232341,-0.030640242752368412,0.2590677814162791,0.0005569957300450001,5,0.5222222222222221,"{""agent_0"": 0.333, ""agent_1"": 0.333, ""agent_2"": 0.333}",-0.011992192442685989
2026-06-11,0.11851960801314274,0.11793257024347309,0.27304082310216177,0.0005870377696696477,4,0.5555555555555556,"{""agent_0"": 0.333, ""agent_1"": 0.333, ""agent_2"": 0.333}",0.2266114329547566
2026-06-12,0.04761946948464546,0.04599817185979857,0.7540919185334372,0.0016212976248468898,7,0.5777777777777777,"{""agent_0"": 0.333, ""agent_1"": 0.333, ""agent_2"": 0.333}",0.2659551037021923
2026-06-15,0.027377825207492,0.02573855705776687,0.7624503021977356,0.0016392681497251313,4,0.5542962704860338,"{""agent_0"": 0.083, ""agent_1"": 0.674, ""agent_2"": 0.243}",0.14680807118331407
2026-06-16,-0.009683306105707048,-0.012094674633177711,1.121566756963099,0.002411368527470663,5,0.4392166215184504,"{""agent_0"": 0.341, ""agent_1"": 0.374, ""agent_2"": 0.285}",-0.0006853443779023215
2026-06-17,0.005965134827390385,0.004999342926027504,0.4492055355176188,0.0009657919013628805,4,0.22428989802232552,"{""agent_0"": 0.327, ""agent_1"": 0.373, ""agent_2"": 0.3}",0.21117776393292104
2026-06-18,-0.0029515679504155106,-0.004126538324631978,0.5464978484727758,0.0011749703742164682,6,0.3662446211819399,"{""agent_0"": 0.369, ""agent_1"": 0.352, ""agent_2"": 0.279}",-0.17350595775413172
2026-06-19,-0.05871384764942486,-0.060925570979682375,1.0287085257011692,0.0022117233302575137,4,0.5380550859304717,"{""agent_0"": 0.386, ""agent_1"": 0.328, ""agent_2"": 0.286}",-0.5175925586591201
2026-06-22,0.03203793893405244,0.030525741952464797,0.7033474332965783,0.0015121969815876434,3,0.8878523215152878,"{""agent_0"": 0.336, ""agent_1"": 0.202, ""agent_2"": 0.462}",0.37294736482929586
2026-06-23,-0.10128504356818822,-0.10271837690152155,0.6666666666666667,0.0014333333333333338,3,0.6666666666666666,"{""agent_2"": 1.0}",-0.27469089986854206
2026-06-24,0.12383791059266558,0.12240879974201335,0.6647027212335961,0.0014291108506522317,2,1.0,"{""agent_2"": 1.0}",0.41763143775050365
2026-06-25,-0.018723308050397847,-0.019917752494842293,0.5555555555555556,0.0011944444444444446,4,0.7222222222222221,"{""agent_0"": 0.333, ""agent_1"": 0.333, ""agent_2"": 0.333}",0.09373130698626976
2026-06-26,-0.07002973535533752,-0.0711974181751462,0.5431082882831098,0.0011676828198086855,2,1.0,"{""agent_2"": 1.0}",-0.38780062076832483
2026-06-29,-0.01664038252593647,-0.016652076088505816,0.005438866311323176,1.1693562569344829e-05,2,1.0,"{""agent_2"": 1.0}",-0.33996844871069326
2026-06-30,0.003413122282260021,0.0005464556155933549,1.333333333333333,0.0028666666666666662,5,0.3333333333333333,"{""agent_0"": 0.333, ""agent_1"": 0.333, ""agent_2"": 0.333}",0.3094802328503627
