date,gross,net,turnover,cost,n_names,mega_w,weights,ic
2026-06-01,0.06131752872237644,0.05964785675822292,0.7765916112341938,0.0016696719641535167,5,0.6117041943829031,"{""agent_0"": 0.362, ""agent_1"": 0.308, ""agent_2"": 0.33}",0.35668206665246044
2026-06-02,-0.04215780795852286,-0.044186585827741494,0.9436176135900638,0.0020287778692186374,5,0.5281911932049679,"{""agent_0"": 0.356, ""agent_1"": 0.297, ""agent_2"": 0.347}",-0.16412171942990253
2026-06-04,-0.045588623577528395,-0.04665837637599173,0.49755944114573736,0.0010697527984633351,4,0.6529996852879671,"{""agent_0"": 0.378, ""agent_1"": 0.284, ""agent_2"": 0.337}",-0.2765500648369132
2026-06-05,-0.11448025326027529,-0.11623384437720877,0.8156237753178952,0.0017535911169334745,4,0.6666666666666666,"{""agent_0"": 0.683, ""agent_2"": 0.317}",-0.12045790456066796
2026-06-08,0.07511609075060499,0.07364067476877978,0.6862399915466115,0.001475415981825215,3,0.6666666666666666,"{""agent_2"": 1.0}",0.3122846777665696
2026-06-09,0.02210842712407907,0.020691510895684266,0.6590308039045607,0.0014169162283948055,3,0.7777777777777777,"{""agent_0"": 0.333, ""agent_1"": 0.333, ""agent_2"": 0.333}",0.32513690693333513
2026-06-10,-0.03221615995640233,-0.032696306698737077,0.22332406620220974,0.00048014674233475105,3,0.6666666666666666,"{""agent_0"": 0.333, ""agent_1"": 0.333, ""agent_2"": 0.333}",-0.07817796994703452
2026-06-11,0.1287210876719077,0.12829322153095798,0.1990075074184799,0.0004278661409497317,3,0.6111111111111112,"{""agent_0"": 0.333, ""agent_1"": 0.333, ""agent_2"": 0.333}",0.3438976273626382
2026-06-12,0.03413856532521441,0.03246082508688696,0.7803442968964849,0.0016777402383274422,3,0.7777777777777777,"{""agent_0"": 0.333, ""agent_1"": 0.333, ""agent_2"": 0.333}",0.04229300013528097
2026-06-15,0.023694952578547847,0.022261619245214512,0.6666666666666667,0.0014333333333333338,3,0.6666666666666666,"{""agent_0"": 0.311, ""agent_1"": 0.364, ""agent_2"": 0.325}",0.07732356590389754
2026-06-16,-0.010076784702630064,-0.012446992129275964,1.1024220589050697,0.0023702074266459,5,0.44878897054746525,"{""agent_0"": 0.327, ""agent_1"": 0.349, ""agent_2"": 0.324}",-0.0071961159679743755
2026-06-17,0.018051297240638618,0.017091642094381056,0.4463512308174705,0.0009596551462575616,5,0.3262779850898901,"{""agent_0"": 0.34, ""agent_1"": 0.341, ""agent_2"": 0.319}",0.31899231897544733
2026-06-18,0.010704760904876199,0.008512104892207767,1.0198400058922938,0.0021926560126684317,6,0.3799440661906667,"{""agent_0"": 0.4, ""agent_1"": 0.314, ""agent_2"": 0.286}",-0.03470119155082635
2026-06-19,-0.04930796096106441,-0.05116600701331648,0.8642074661637513,0.0018580460522520654,3,0.6666666666666666,"{""agent_0"": 0.35, ""agent_1"": 0.337, ""agent_2"": 0.313}",-0.4019971022959535
2026-06-22,0.022088252994474096,0.02053646238273743,0.721763075226356,0.0015517906117366656,3,0.747008188600407,"{""agent_0"": 0.229, ""agent_1"": 0.416, ""agent_2"": 0.356}",0.3703841526998849
2026-06-23,-0.09159143865408975,-0.09300008221694095,0.6551830524889317,0.0014086435628512034,3,0.6873931251810439,"{""agent_1"": 0.938, ""agent_2"": 0.062}",-0.18925049555484313
2026-06-24,0.09463797979663931,0.0938501990479977,0.36640965053098246,0.0007877807486416121,4,0.7285289865054893,"{""agent_1"": 0.543, ""agent_2"": 0.457}",0.20139055918736676
2026-06-25,-0.018298950307467716,-0.018776728085245494,0.22222222222222232,0.0004777777777777781,5,0.7222222222222222,"{""agent_0"": 0.333, ""agent_1"": 0.333, ""agent_2"": 0.333}",0.04249783928399222
2026-06-26,-0.07140017317842273,-0.07248367633273689,0.5039549554949576,0.0010835031543141589,3,0.6666666666666666,"{""agent_2"": 1.0}",-0.47889346617828255
2026-06-29,-0.00022208887805303442,-0.001651191553235564,0.6646989186895486,0.0014291026751825295,4,0.7222222222222221,"{""agent_0"": 0.333, ""agent_1"": 0.333, ""agent_2"": 0.333}",-0.3914881898221709
2026-06-30,0.003928108546721862,0.001539219657832973,1.1111111111111112,0.0023888888888888887,5,0.4444444444444444,"{""agent_0"": 0.333, ""agent_1"": 0.333, ""agent_2"": 0.333}",0.31213963757962676
